wavelength_nm,group_1_mean,group_1_std
472.3162,411.00170467914444,35.49637315055731
472.4778,291.81988649732597,35.64825377685309
472.6393,181.2450200133691,34.529318258278074
472.8008,79.0819177566845,32.14254369939461
472.9623,263.91881697860964,35.47866991893589
473.1238,329.68485975935806,35.82787211179355
473.2853,117.32924450133689,31.80949395973085
473.4468,208.30384367647045,33.906485703109006
473.6083,321.23699879679117,34.60143124463574
473.7697,341.08325548128323,34.68249569963216
473.9312,319.2383356951869,34.970261473208545
474.0927,312.62336243315485,35.37885246698649
474.2541,267.98165120320857,35.15197959639533
474.4156,108.58860356951872,32.17673410316267
474.577,240.11801483957203,34.278950773761935
474.7384,360.51239986631,34.63023648224692
474.8998,90.42550145855623,30.784829206540692
475.0612,95.41747995909088,30.271825720775055
475.2227,277.9495656417112,36.221924683595326
475.3841,226.33191858288754,33.74028980184153
475.5455,451.1434159090911,37.23431015228419
475.7068,348.30518061497304,36.09534174075754
475.8682,389.75437847593565,35.42793990385473
476.0296,221.3506351604277,32.60254336532061
476.191,150.3292446122995,32.31819634397122
476.3523,165.76641077540117,32.74284711951283
476.5137,211.0297796524063,35.27305040449021
476.675,206.17282763368968,33.09594894829072
476.8364,237.66748008021375,34.71773742392637
476.9977,109.62603533021388,32.32074329292544
477.159,173.76908445187172,32.697436501282205
477.3203,239.33058168449182,33.13620945729535
477.4816,190.87469930481294,33.38105137218731
477.6429,187.61667796791457,31.907720816014205
477.8042,219.86935173796775,34.61677164293642
477.9655,187.77710569518726,33.19507558574766
478.1268,200.4054479946524,34.78426803432337
478.2881,117.05250568181819,32.02623065795912
478.4493,97.04181114839567,33.00427609993207
478.6106,270.089939973262,35.3546768995017
478.7718,85.76908368983963,32.5715826781691
478.9331,74.8118643752674,31.139981372355795
479.0943,158.69822879679157,33.347648619763866
479.2555,160.84528733957228,33.04686486823642
479.4167,236.964271524064,35.33135671037557
479.578,182.42683836898402,31.081802777284906
479.7392,599.7891378342244,38.9784664811992
479.9004,290.4041110962565,35.80887684072317
480.0616,191.93218593582895,33.79966705315878
480.2227,303.15411109625643,36.23266819408818
480.3839,176.6367314705883,32.37197956278154
480.5451,251.71427152406397,32.297637951768834
480.7063,190.38940528074875,31.972362542357544
480.8674,89.09261272727274,31.205599299415034
481.0286,203.51373683155077,34.752370015121784
481.1897,114.76774717914446,31.995078120485683
481.3509,272.07389719251336,36.58875798463564
481.512,130.63940537433146,32.93813280838224
481.6731,239.8773731283421,33.919490072199764
481.8342,105.52042092245988,30.481539321035655
481.9953,164.29582233957225,32.38960804580837
482.1564,208.36801486631,34.08281331352718
482.3175,249.32924478609607,32.29289419961306
482.4786,175.66213241978622,33.31216035871416
482.6397,362.46961911764686,34.87475348491508
482.8008,686.2958223262028,39.61661199900595
482.9618,196.02710582887704,32.94224457862592
483.1229,356.15411109625666,36.58447007434786
483.2839,178.20357636363644,32.4243256652854
483.4449,387.33058168449185,36.40710412100275
483.606,201.90411106951873,33.07127485348556
483.767,617.071223395722,41.06095426798999
483.928,166.97897739304818,32.32200793558194
484.0891,271.1434159090909,33.32788071929245
484.25,420.49234639037445,38.06479344081151
484.411,46.92817446537437,32.55669612486767
484.572,113.45090213502672,32.032539348095746
484.733,60.29314797647061,30.36777623119098
484.894,133.82790767379683,31.242022236235453
485.055,178.84395058823532,34.10621730560095
485.2159,250.18218596256665,33.40085980695856
485.3769,421.75437847593594,37.57469528950142
485.5378,460.43753355615,36.47691523475449
485.6988,515.442881149733,39.19005044908294
485.8597,154.8934155748664,32.65895217622675
486.0206,123.59395000000002,32.82672115081266
486.1815,122.6688170053476,32.261176794290975
486.3424,282.1701538770053,34.55988352375483
486.5034,196.5672127005348,33.359517951642474
486.6642,147.123362526738,31.192504828112828
486.8251,363.83058168449185,34.572421046411165
486.986,172.66748001336904,32.67292426507533
487.1469,235.25838917112284,33.67332300878117
487.3078,309.9843249999997,35.89446561208257
487.4686,79.88539361898395,31.82875172190874
487.6295,144.1861964171123,31.805151635700962
487.7903,371.25437847593577,35.62533351159538
487.9511,495.6046458556154,38.24312486043769
488.112,250.86266724598914,33.50881607291256
488.2728,243.0204212566844,33.88057108808007
488.4336,353.54849612299444,36.26206853314736
488.5944,194.96560843582887,32.00700773217569
488.7552,511.84796136363656,39.89791436015949
488.916,308.98566189839545,35.19685477556921
489.0768,160.58993997326212,32.280241716938335
489.2376,108.9174790695187,30.87590767502369
489.3984,190.48967259358295,32.83863456087654
489.5591,270.77042125668453,36.86794838253382
489.7199,166.2289772459894,33.73905516465725
489.8806,97.99368273262029,33.22655805060784
490.0414,119.83726586898393,33.24316526946998
490.2021,289.81587580213886,33.97046481752106
490.3629,402.3065175133689,36.106271708617236
490.5236,159.80518044117653,33.111628952344276
490.6843,188.32256025401077,33.49182423099346
490.845,115.79047395721926,32.74606544523712
491.0057,456.2717581550805,35.70905380039482
491.1664,377.90812179144365,37.8567815818217
491.3271,115.16079574866308,31.99921417673995
491.4877,164.13940518716586,33.16628979251842
491.6484,104.81854901336898,32.11286286672138
491.8091,446.211597727273,36.26298030325673
491.9697,328.9321859625666,35.444598547104256
492.1304,294.5257688502671,35.214784252802275
492.291,178.76106310160432,31.70704515102913
492.4517,94.20892336898395,31.68594013304745
492.6123,351.7797795454543,37.029616761830724
492.7729,153.47362953208565,32.44457113992983
492.9335,88.19421699548133,31.067710050411744
493.0941,183.60197209893062,32.979793038559976
493.2547,203.56453890374328,32.849118152628165
493.4153,192.1714907754011,32.288704803085494
493.5759,349.4776405080212,34.56072469533285
493.7365,204.15277425133684,32.92896514721874
493.897,511.6741645721927,38.640346255435674
494.0576,295.78379024064145,32.71217637380985
494.2181,553.4375335561498,38.41824358414005
494.3787,132.58726550802132,31.721843623351717
494.5392,178.09662449197864,32.3686315725722
494.6998,278.7182822192513,34.95649506603963
494.8603,385.3225602941176,35.70477739847174
495.0208,124.10330792780744,31.06768269113759
495.1813,238.31052820855598,33.4548099409671
495.3418,711.5872661764699,40.09307874212173
495.5023,312.5578544117644,36.36545188504728
495.6628,144.9281750534759,31.179223411031742
495.8233,293.79715922459866,36.03894479430286
495.9837,270.4910094919786,33.2529266042109
496.1442,273.0979613636364,34.656195898174616
496.3047,221.7971592245988,33.92341760644111
496.4651,114.06052831550798,31.94257934865426
496.6255,163.87336208556164,34.05049250457838
496.786,90.51908416844921,31.034031937879796
496.9464,110.9402073957219,32.30822165610692
497.1068,104.11935181684494,31.159854321693082
497.2672,363.6260362299464,35.637370143523356
497.4276,212.6113303475934,32.151075294985134
497.588,178.88272074866316,31.428670033924913
497.7484,403.13004692513357,35.519604034400395
497.9088,441.69154425133706,36.64153726621815
498.0692,229.1701538770052,34.34358648777827
498.2296,277.1166779411764,36.186552479207286
498.3899,135.14876290106952,30.924914015379553
498.5503,165.4281752139038,32.98601988064593
498.7106,164.07122355614982,33.15701027319495
498.871,234.89074211229928,33.797561739163
499.0313,274.2129346256684,35.10504122506727
499.1916,269.4522394385027,34.899228328782286
499.3519,87.8827197328878,30.763714869580156
499.5122,90.3372655360963,32.46966267789455
499.6725,204.98432499999993,33.74440313150428
499.8329,153.0525064037434,32.81539653537439
499.9931,101.18218568716578,30.554335748170157
500.1534,205.13806838235283,32.59541793048245
500.3137,314.266410561497,34.765736494361086
500.4739,153.9107954144386,33.05097817648643
500.6342,233.84127687165756,33.88993490821958
500.7945,245.01774745989292,32.28501676234224
500.9547,120.28913725935821,31.005896517499288
501.1149,176.6327207085562,32.85031810421872
501.2752,138.9950203475935,32.13376298708877
501.4354,146.66346927807496,31.970001768376918
501.5956,122.70892367780759,32.203644822648215
501.7558,104.3894050106952,31.066749463680488
501.916,129.76106276737966,32.15310402810366
502.0762,254.07389719251324,34.15127245931696
502.2364,221.80919131016032,33.97491262482219
502.3965,284.02977954545446,34.95902949593711
502.5567,166.10464594919796,33.30763957615524
502.7169,135.8025069117647,31.893564135129495
502.877,447.94956564171144,35.4651847260124
503.0372,247.23566189839556,33.91187908862357
503.1973,242.12202553475916,33.700293995534196
503.3575,226.108656550802,32.87507068344447
503.5176,453.64074211229956,36.32265026329646
503.6777,273.31052820855615,33.34224851090888
503.8378,474.97095601604315,37.80060181710284
503.9979,135.7089245989303,32.93330884411267
504.158,110.38405802139036,31.250431740220755
504.3181,360.22496671122974,36.11853495352116
504.4782,339.80785441176454,34.56322514809189
504.6382,584.200902540107,40.14258516117719
504.7983,220.9482287967913,34.419049723748444
504.9584,92.60598279946521,31.4640072729429
505.1184,138.48432447860955,34.05476079351282
505.2784,134.37068898395717,31.875588122427036
505.4385,393.84662446524044,37.24126869796686
505.5985,468.1394052139042,36.89362694777649
505.7585,166.34662449197867,31.52395381378445
505.9185,410.4629346256684,34.58107285498661
506.0786,402.454913235294,36.80477352012521
506.2386,193.99502018716578,34.752641505576726
506.3985,225.66748008021383,33.44137805975544
506.5585,307.7222929144382,34.55939981066517
506.7185,301.72362981283396,33.9709070542185
506.8784,59.678174068983985,29.66209030116006
507.0384,197.82657098930486,32.62069362192999
507.1984,349.00036778074843,34.123328327172416
507.3583,441.4348597593586,36.453773932399045
507.5182,644.954913235294,38.48999354722341
507.6782,423.44956564171133,37.2334897196021
507.8381,278.6487635026738,34.57596514941585
507.998,296.46694532085536,33.28671322201593
508.1579,752.9415442513364,41.51814751702008
508.3178,196.8827207754011,34.62221188561866
508.4777,120.13940465240644,31.563259814072975
508.6376,328.9615977272725,36.20572475173434
508.7975,269.23165120320857,34.28455036663865
508.9574,483.39475280748695,37.99517950315161
509.1172,200.628710013369,32.874156113236296
509.2771,229.25705227272707,34.53867780576974
509.4369,191.8894051871659,33.8893340595647
509.5968,417.3305816844921,36.877268800337085
509.7566,343.02977954545435,36.248901626593884
509.9164,155.27443208556159,32.539536675157954
510.0762,195.71694532085561,33.11209006566885
510.2361,230.27576885026718,35.38414713103816
510.3958,206.63138374331535,32.75923121512769
510.5556,143.1300468582887,31.72480104865606
510.7154,526.6795121657755,38.93477986447051
510.8752,266.0003677807487,34.77231513689345
511.035,525.985661898396,39.21470932346817
511.1947,232.38405762032065,33.63675400619081
511.3545,151.4669451871659,32.1391847938551
511.5143,159.97229287433163,33.14433014271802
511.674,169.93887026737974,34.052445523615276
511.8337,184.53780096256696,34.525033016104146
511.9935,285.397426604278,34.030469703035415
512.1532,268.08191858288774,34.92229122474851
512.3129,234.1206886764704,35.53215712915152
512.4726,188.85731959893053,31.940058097271212
512.6323,425.5658758021391,37.633454545161996
512.792,206.23432494652394,31.786530783020954
512.9517,383.44288114973256,35.54992078174783
513.1113,122.57389663101603,31.642117703010953
513.271,312.28111644385,35.050715564397
513.4307,180.40143733957225,33.6084244034901
513.5903,174.98967251336902,33.619285973730726
513.7499,177.87737302139044,31.627009974088946
513.9096,442.235661898396,37.92702461040145
514.0692,312.5672127005345,35.911462067778224
514.2288,224.7222928877004,33.53819688113236
514.3884,258.63272072192507,33.81080938628822
514.548,378.79715922459883,35.64439448335369
514.7076,402.4442180481282,35.2986618438214
514.8672,367.0672127005347,35.010789495121536
515.0269,201.78780092245987,34.50480691954171
515.1864,132.95223891711228,33.566745444234556
515.346,239.4041110962565,33.67844099772414
515.5056,397.88138382352923,36.400898402667266
515.6651,204.41614318181806,33.50917515415364
515.8246,304.1835228609623,34.32729498245103
515.9842,252.26507366310145,33.32871686664384
516.1437,252.85598275401057,32.88813191420895
516.3032,369.1861966577539,36.14553746663503
516.4628,113.38405683155078,32.515120487161774
516.6223,194.4001003208556,33.9329807241815
516.7817,408.09395066844917,36.63815383892158
516.9412,447.0832554812837,38.04051374170414
517.1007,276.59662446524055,34.92237107926313
517.2602,292.2664105614971,35.87824690248794
517.4197,409.9174800802139,37.255971003823916
517.5792,688.8706886363632,39.56584088075465
517.7386,525.9081217914439,38.2253144440199
517.8981,296.7022394385024,35.996508303345664
518.0575,356.94020735294106,36.27750836731895
518.2169,188.91213244652414,33.67590047677928
518.3763,397.58459237967895,38.221715389316444
518.5358,230.99100949197842,33.85022805128328
518.6952,245.83191858288754,34.5770331178399
518.8546,155.41748013368996,33.038589359367755
519.014,224.7383356951871,34.42020567519579
519.1733,247.07657098930466,33.00463705960217
519.3328,730.0498330213895,41.62111964626903
519.4921,216.3051806283421,33.87691689541684
519.6515,273.52576885026735,34.91499761734685
519.8109,507.6607955882355,38.55155134819545
519.9702,230.58325548128323,34.901261388511735
520.1295,239.79448542780733,34.017256371276005
520.2888,279.74635708556144,33.99591037710934
520.4482,464.14207901069545,36.36447699032818
520.6075,261.7196191176471,34.1184369111497
520.7668,264.200902540107,35.605772698348495
520.9261,404.1447528074865,36.06884381370857
521.0854,240.86400414438486,34.98301534763091
521.2447,328.94689184491955,34.868041755111875
521.404,358.7423463903741,33.65264542254127
521.5632,332.6380683155078,35.549399441126866
521.7225,227.52710574866293,33.93244830656498
521.8818,145.58994010695193,33.145870078480726
522.041,279.0431485294117,34.122068990401026
522.2003,231.81052820855595,35.08544713156497
522.3595,349.95892393048103,36.584415825531835
522.5187,211.22630360962546,33.201620942745905
522.6779,438.67817526737986,38.29380154663697
522.8372,433.4696191176472,36.35432152880417
522.9963,277.3185495989304,35.69750836606397
523.1555,402.2650736631015,37.41481138107019
523.3148,267.81721270053475,34.24032577215584
523.4739,273.2263036096257,35.32221457282743
523.6331,331.4709560160425,34.38890111782069
523.7922,500.3345923796795,39.522064209293134
523.9514,290.44822874331527,33.9727349425487
524.1105,225.08726617647048,34.43344086644305
524.2697,185.74100945187175,32.25282995341264
524.4288,198.29849613636367,34.37042794570645
524.588,399.97095601604263,38.105896454344716
524.7471,364.58592927807484,37.842476785054664
524.9062,274.7396725935829,36.55472882049687
525.0653,333.28245334224573,35.9301557377029
525.2244,331.58191858288745,34.91829680596195
525.3835,629.1447528074865,43.61848686432707
525.5425,725.7115977272721,48.847642483720314
525.7017,629.0217581550801,56.10068253908877
525.8607,1343.2931385026745,103.70428976805489
526.0198,4890.597952673795,400.6562096904906
526.1788,21833.25032433155,1940.242573729238
526.3378,20052.428131818182,1761.2224044609152
526.4969,12676.279728074871,1134.2463441329046
526.6559,9140.214246791451,789.9409246829925
526.8149,8033.672829679155,670.6749917962298
526.9739,15551.000314973262,1367.388764139019
527.1329,16754.85460374332,1488.9515731599904
527.2919,12605.691492780752,1124.6327969222807
527.4509,9930.559101069523,867.5740736193379
527.6099,8050.93484572193,696.0665689322085
527.7689,6300.5471505347605,550.5721521528584
527.9279,5318.6514286096235,454.0294155794387
528.0868,4460.659448930481,393.8999595244142
528.2458,3930.5003580213906,340.2876057517098
528.4047,3542.202229679145,298.4569102190316
528.5637,3253.485652139039,265.437200234898
528.7225,2603.5845827540115,224.21617379952474
528.8815,2626.4816414438515,208.54055227544652
529.0404,2124.92950187166,186.80778321251307
529.1993,2085.1367211229967,169.90892483139922
529.3582,1956.1701435828886,155.15383426631533
529.5171,1875.7409997326213,147.11394449088903
529.676,1692.8880580213922,135.325385219402
529.8348,1568.0752237967934,126.27832518533874
529.9937,1368.3706788770064,112.22111758379259
530.1526,1577.81987673797,107.19109594238071
530.3114,1211.5351173796798,101.5746309992122
530.4703,1133.2303050802143,94.1517304933866
530.6291,1109.95356657754,89.47880960440865
530.7879,1205.0805719251343,85.44860725677329
530.9467,1036.1153307486638,75.45970224329676
531.1055,862.480314839572,65.84206447139469
531.2643,800.0565175133685,64.54287523948527
531.4232,696.4789774064167,58.97277268096604
531.5819,637.445554946524,57.03828584817917
531.7407,657.329244786096,54.326905345651035
531.8995,748.8265709893042,59.18019285090071
532.0582,1149.1393955882356,65.16474101944814
532.217,705.4936832887696,57.02791161703401
532.3757,868.2249667112296,56.97464761257205
532.5345,605.6260362299465,51.03427042397753
532.6932,489.01774745989337,42.74937392914673
532.8519,487.86266724598966,44.242126557984015
533.0107,451.18485975935846,45.52539006908748
533.1694,577.44689184492,48.18218493183383
533.3281,547.5297795454547,47.604938630208174
533.4868,547.658121791444,49.7494247390623
533.6454,588.114004144385,48.19425880074731
533.8041,519.8573196524067,45.72770180063553
533.9628,548.1113303475938,44.92540579520043
534.1215,519.850635160428,43.87634325856056
534.2802,410.869351737968,41.0369697623871
534.4388,326.8626672459891,39.089176257952595
534.5974,308.02844264705857,37.42826786215883
534.756,526.0150736631016,39.788029662904385
534.9147,302.4148062834222,37.63744771254082
535.0733,418.06587580213915,38.75326013058028
535.2319,297.57790788770023,36.79734938208649
535.3905,314.0244319518714,37.4432039558026
535.5491,376.9923463903742,37.59199859624458
535.7077,674.3894052139033,45.4018761789259
535.8663,333.5391378342244,36.342629279873194
536.0248,436.8800469251338,38.79198867402081
536.1834,216.386731524064,35.44671048866369
536.342,286.13539451871645,35.37398082301337
536.5005,472.7851271390378,38.39611293228601
536.6591,361.29983302139016,37.348216391286755
536.8176,285.32523409090896,34.43434000615858
536.9761,367.02710574866296,39.14357353916978
537.1346,278.1581217914438,33.511898586536645
537.2932,358.8880683155079,36.4123162393985
537.4517,375.04849612299455,39.10757418985301
537.6101,265.210260828877,34.947329670926365
537.7686,489.081918582888,40.78398540953885
537.9271,220.64742660427797,33.48529135433515
538.0856,216.75036778074852,34.81530049620053
538.244,281.2837902406416,34.36210608188906
538.4025,312.03245334224573,35.96227182966679
538.5609,376.1501004010694,36.46220741089042
538.7194,315.3265709893045,36.19699412152047
538.8778,365.421490775401,37.68928421844672
539.0362,248.44555494652386,33.514771384556774
539.1946,402.01373676470575,36.63828188726706
539.353,163.43887057486643,30.64183692665306
539.5114,463.71560842246026,38.932824101581105
539.6698,144.99100921123005,33.13403622085417
539.8282,162.4629346122995,33.121896296648586
539.9866,271.88806831550806,36.53820380054516
540.145,262.5431485294118,34.49439929827362
540.3033,287.1046458556148,33.894507546137575
540.4617,301.27175815507997,37.50054016067301
540.62,345.70090254010677,37.65465811058494
540.7783,333.86133034759337,37.66821269688479
540.9366,153.13539462566857,32.775002176881245
541.095,174.94421816844923,34.92474597534108
541.2533,516.1541110962568,36.69311546655957
541.4116,333.1380683155078,32.997014963097165
541.5699,346.78780093582867,35.4041083902853
541.7282,269.93352286096257,35.67083424618635
541.8865,334.48165120320834,34.519574643015
542.0447,205.41079558823517,32.57221413683104
542.203,250.093950668449,34.137954592593616
542.3613,209.66614322192498,34.70949099353698
542.5195,181.9255015775402,31.256860035154403
542.6777,424.9241645721927,36.10939814011258
542.836,394.93753355614945,37.26796559740058
542.9942,367.53111644385024,36.42573706616257
543.1525,160.84662446524075,33.688484208491076
543.3107,162.02844262032096,32.22425583088348
543.4689,111.8399403609625,31.540774096130182
543.6271,141.32790776737968,33.13830499844726
543.7852,357.7878009358288,36.00518161264102
543.9434,517.5458223262034,37.86523699718173
544.1016,302.69288114973233,34.09145865262707
544.2598,282.7570522727272,36.21605500797287
544.4179,269.10197205882355,34.24160626011665
544.576,257.74100949197856,34.47249247516816
544.7342,239.301169919786,34.79175297927419
544.8923,194.2931485294118,34.31417028692663
545.0505,191.1019720721926,32.25509534568084
545.2086,311.32790788770023,35.05660724944518
545.3667,210.09528756684477,34.3103545428397
545.5248,214.77977959893033,33.67243547978158
545.6829,276.84929826203205,35.795086837396326
545.8409,192.70357640374337,32.526514902166845
545.999,215.58058168449182,32.438839633315844
546.1571,202.4990309224599,32.752810253532154
546.3152,223.954913235294,33.96109441583497
546.4732,143.2369989037433,33.038292728191735
546.6313,153.78512685828883,32.633777859057936
546.7893,373.14742660427805,36.379459323162344
546.9473,169.11133038770058,34.27758737747582
547.1053,139.19288044919773,33.54410551419579
547.2634,136.28111557486628,31.12778316669635
547.4214,250.4722929144383,33.635987645255746
547.5793,336.27309505347574,36.28878351766613
547.7374,290.24368328876983,33.88732466886145
547.8953,249.9295121657752,33.424215911014734
548.0533,506.9174800802141,38.51675037226846
548.2113,315.7263036096254,34.66453785786194
548.3693,202.5698864839572,32.643242878152485
548.5272,196.58726614973264,32.85019266481599
548.6851,331.675501470588,35.30626455580486
548.8431,248.3011699197859,33.721885502594375
549.001,189.04582228609635,31.875644118378013
549.1589,230.31186510695173,33.77610093552381
549.3168,329.44822874331527,34.369140855881874
549.4747,351.0899399732618,35.0774351902319
549.6326,373.9188169786095,37.9236394075021
549.7905,87.60063486096266,30.202357584446624
549.9484,235.60731965240626,32.88253326355229
550.1063,517.124699331551,38.34156792369925
550.2641,179.00437843582893,33.582770096855285
550.422,298.56721270053447,33.89386856921334
550.5798,164.52309490641724,32.76833127782802
550.7377,198.21293457219252,34.74568567001633
550.8955,140.5017048262031,31.948781763860648
551.0533,111.87336209090901,31.207043637612923
551.2111,200.76373676470587,34.20426737722683
551.369,335.1541110962565,34.9621304865374
551.5267,196.58058168449202,31.934758639970934
551.6845,231.54715922459874,32.912092847589655
551.8423,185.2263035828878,32.8172097666211
552.0001,461.7423463903747,37.319488040118124
552.1578,381.0792447860961,34.49698341473428
552.3156,152.8412768716579,31.516208066276164
552.4734,445.4161431818184,38.13923722403423
552.6311,133.7704212165774,31.501424649715297
552.7888,343.87068863636347,38.37974723820362
552.9466,190.5271057620322,33.300234430925656
553.1043,269.82122339572186,34.500924487589714
553.262,227.49100949197842,34.88548767566344
553.4197,265.378710026738,33.10229264972683
553.5774,255.21026082887695,36.5789228597684
553.7351,289.9041110962565,35.938706398842356
553.8928,202.6073197593583,33.187484544944176
554.0504,166.57122311497338,33.79266907289188
554.2081,547.2169453208556,39.78383448960583
554.3658,206.25036778074855,33.576168429285445
554.5234,221.4669453208555,33.00540952401018
554.681,285.75972606951854,35.76561613000506
554.8387,146.87469929144382,32.811589608927356
554.9963,492.72897740641747,37.19843840480217
555.1539,307.51774745989275,35.4491709852691
555.3115,300.03379024064145,35.10143558459105
555.4691,339.5685495989303,34.75610517379309
555.6267,158.00304121657766,31.239182476921734
555.7843,224.54314852941164,32.54635820610655
555.9419,416.48967259358295,37.121749292821235
556.0994,209.14475283422445,31.930730131149822
556.257,400.6340576203208,36.25110203457157
556.4146,406.34929826203205,37.45167965926885
556.5721,410.9575870320856,37.30539551041215
556.7297,186.441544251337,34.30168441296033
556.8872,171.15277411764714,31.868886808808448
557.0447,325.36534104278047,35.16422869746037
557.2022,157.39074177807495,32.5873638489203
557.3597,150.10999355614976,33.26967598787725
557.5172,358.9776405080213,38.16019740030061
557.6747,197.12737312834224,34.148811047847914
557.8322,266.5939506684492,32.77959307985447
557.9896,298.15678489304787,35.05898123099921
558.1471,210.83058168449182,34.134505409146726
558.3046,252.66079558823515,34.12533726741662
558.462,173.59127661764708,33.258128078984456
558.6194,154.56453870320865,31.970611113168523
558.7769,186.35197188502684,33.437417821627804
558.9343,247.98699879679128,33.87589968278063
559.0917,170.22229292780756,32.27005761607313
559.2491,156.05651708556158,32.49338993963378
559.4066,150.77042151069531,31.230814240061516
559.5639,300.68084906417084,34.526449592061425
559.7213,159.42149061497332,33.37591562500237
559.8787,109.55518009358286,32.18495443380305
560.0361,164.51507338235305,33.281284026701904
560.1934,180.90277423796798,33.20472478062031
560.3508,154.68619677807496,32.93354714573435
560.5081,130.7543781417112,31.930093966913272
560.6655,211.53780093582873,31.965764049984628
560.8228,152.7624001069519,33.11844784604616
560.9801,201.83592927807481,33.67109536704578
561.1374,307.87068863636335,34.93371361110604
561.2947,124.33726560294119,32.94384599441904
561.452,172.05518070855624,32.75240338271773
561.6093,211.03780093582867,31.604091036262048
561.7666,446.02576885026775,36.57701241673786
561.9238,256.4388704545454,34.28239896272088
562.0811,454.6808490641714,36.757413111125125
562.2383,233.6621324866308,34.52980476251578
562.3956,174.6474266176471,33.649799839442245
562.5529,82.96026043048126,31.18545551581359
562.7101,258.1714907754011,33.90561884915397
562.8673,398.0859292780747,37.57659724980413
563.0245,152.61935183155086,32.370124436787165
563.1817,381.4896725935828,36.12221532571037
563.3389,300.1153410427804,34.56221492569634
563.4961,307.34127687165744,34.78125725284689
563.6533,154.3533087299466,34.17401334479397
563.8105,197.41346945187166,33.5160731634208
563.9677,181.40143720588242,33.336093777840205
564.1248,342.84662446524044,36.261362083875746
564.2819,156.44421783422467,32.759214278711305
564.4391,101.333255815508,30.164005991815184
564.5962,270.48165120320857,34.28585575354493
564.7534,303.87871002673774,33.28396443596302
564.9105,449.3038437165777,36.71164214034676
565.0676,172.18218601604286,32.403051937080164
565.2247,236.52309505347577,34.12982835913327
565.3818,117.38138530748657,33.049997877824474
565.5389,277.8706886363636,33.214227652473355
565.6959,433.0979613636365,36.67995958855184
565.853,258.3172127005347,33.976480717035514
566.0101,205.8573196524063,33.566443218807386
566.1671,320.78913783422433,35.071894031635416
566.3242,237.00036778074852,35.612772284373285
566.4812,321.9442180481281,36.04523079834305
566.6382,117.0578546524064,31.23788417930662
566.7952,104.27710545454549,30.75905658863411
566.9523,352.58860307486606,35.99245247574031
567.1093,203.97764056149722,34.37461479449319
567.2662,156.3198864171124,32.478473317855595
567.4232,324.63940521390344,33.12108205605369
567.5802,287.0244319518715,36.10743028342807
567.7372,102.94020693048131,30.578123739024004
567.8942,390.67550147058813,37.517004093275055
568.0511,240.17282767379663,35.68095629880997
568.2081,192.75437848930483,34.05431757089024
568.365,492.3773731283425,38.04559533193039
568.5219,341.9803143048126,36.993221165550985
568.6788,348.34395066844894,36.51181688458006
568.8358,115.23566135026748,30.951577403300764
568.9927,293.5230950534757,33.48655933124986
569.1496,638.9883356951871,39.82078040877668
569.3065,570.4549132352942,38.37918677393542
569.4633,287.6434159090907,35.61597678452313
569.6202,171.55518060160432,32.39498000884327
569.7771,105.7851274425134,31.944110418172315
569.934,405.662132486631,36.67483959392325
570.0908,117.41480621657753,32.616176537091285
570.2476,452.09127687165795,49.9025552842063
570.4045,258.5712233957219,34.48695441713556
570.5613,132.98298800802127,30.940760749821806
570.7181,509.1634693850271,39.458667856504206
570.8749,172.24234645721933,32.751688762382315
571.0317,325.48833569518695,35.45724055137344
571.1885,135.8426135828876,31.39351609288528
571.3453,334.8399399732618,36.02805522933368
571.5021,501.16881697861,37.95351622156938
571.6588,477.4121324866315,37.535681227295754
571.8156,369.478977406417,35.1599927603396
571.9724,386.17416457219247,34.60248204913695
572.1291,77.43084860508027,30.339566728400122
572.2858,245.78245334224584,35.15657630087205
572.4426,172.23165121657763,34.12009435638282
572.5993,194.2744319518717,33.22043864391375
572.756,126.18753308823526,32.67238071465237
572.9127,218.7396725935827,33.573947172250556
573.0694,288.88806831550784,34.58455331697709
573.2261,231.99100949197842,35.10757271227554
573.3828,395.08459237967895,36.50697996003749
573.5394,208.04983302139024,32.76330584632538
573.6961,204.8238971925133,33.58653213982538
573.8527,170.99368343582896,33.5790196025421
574.0094,265.9388704545455,33.694839257095765
574.166,270.9562501336898,34.73830211119547
574.3226,196.16881696524067,33.19658152556009
574.4792,321.52710574866285,35.915518333734006
574.6359,340.5257688502672,35.630524994218746
574.7925,181.3065173930482,33.97382058753671
574.9491,133.4749665641711,32.31879122188646
575.1057,222.28512713903731,33.056119785045325
575.2623,287.6688169786094,33.75085387793765
575.4188,462.78245334224636,37.23175414037125
575.5754,366.3332554812833,34.40663617639893
575.7319,270.22897740641713,38.2742107654188
575.8885,228.81721270053455,35.33719849304374
576.045,189.33993993315514,35.10879383724872
576.2015,199.14475283422465,33.7295168195048
576.3581,127.77576934491974,31.840355264763986
576.5146,115.41881640374335,32.394009760486576
576.6711,185.99769395721935,33.78587741520199
576.8276,193.72362981283428,32.79416085310888
576.9841,142.14341546791445,32.57826989890116
577.1406,165.52576883689846,34.06809432611064
577.2971,174.87737328877006,32.892612623908065
577.4535,225.34929826203197,35.001241306109385
577.61,126.6447526604277,30.4926339570416
577.7664,331.02844264705857,33.740540558745025
577.9229,224.1995656417111,33.94195645172307
578.0793,241.0431485294116,36.89330926456596
578.2357,239.54448542780733,32.44578542748442
578.3922,347.1795121657752,36.126048050588274
578.5485,294.40411109625643,32.82380139834491
578.705,685.2503677807482,41.09821186035534
